511,GI,01/01/1902 00:00:00,"Values and Ethics
This is a 3 hour class.  Participants are required to attend training from 1pm - 4pm.  Class begins promptly at 1pm.  Employees will not be allowed to attend training after 1:15pm.  Please dress in appropriate work attire, if you arrive after 1:15pm you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
600,GI,01/01/1902 00:00:00,"Developing Crediting Plans
A Crediting Plan is a formal evaluation tool used by Human Resources (HR) professionals to rate and rank applicants for a specific position.  Crediting plans measure the levels at which eligible applicants possess the job related knowledge, skills, and abilities that are necessary for successful performance in the job to be filled. 
""
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
601,GI,01/01/1902 00:00:00,"HR Mgmt - EEO/Diversity
This course provides managers and supervisors with introductory information they need to address the
issue of diversity in the workplace. Participants will explore some of the reasons for the ongoing changes
and composition of the workforce and how to develop productive and inclusive workplace environments.
It also provides a description of legal guidelines and legislation governing employment discrimination in
the workplace. It will define the different types of discrimination and employee rights under the law.
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
602,GI,01/01/1902 00:00:00,"Progressive Discipline
This course provides managers and supervisors with tools for solving performance and conduct issues through progressive discipline.  The participants will learn the benefits of discipline.  The participants will learn the benefits of disciplinary and nondisciplinary actions; the differences between corrective action and adverse action; and the procedural steps outlined in chapter 16 of the District Personnel Manual (DPM) for administering corrective and disciplinary actions, from verbal counseling to summary removals.
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
603,GI,01/01/1902 00:00:00,"Interviewing Tech. for Mgrs.
This course will assist supervisors in their interviewing skills in order to assess and identify the best qualified candidates by conducting an effective structured interview.
This is a 3 hour class.  Participants are required to attend training from 1pm - 4pm.  Class begins promptly at 1pm.  Employees will not be allowed to attend training after 1:15pm.  Please dress in appropriate work attire, if you arrive after 1:15pm you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
604,GI,01/01/1902 00:00:00,"Peoplesoft e-Recruit
The Peoplesoft e-Recruit course provides an overview of the online recruiting process for the District.  As part of this course, participants learn how to create a job requisition, apply for an online job, create/update resumes, apply for jobs, search for qualified applicants, understand the interview process and run related reports.
""
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
605,GI,01/01/1902 00:00:00,"PHR/SPHR Cert Prep
This 40 hour instructor-led course is designed
for HR professionals seeking a broad overview
of human resources management and are
preparing to take the PHR or SPHR exam in 2010.
"
606,GI,01/01/1902 00:00:00,"Rating and Ranking
Rating and ranking is an essential process in a crediting plan.  This course will cover the appropriate use of category based rating of potential candidates, the preparation of certificates for the selecting official, and the proper selection of candidates from the certificate.
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
700,GI,01/01/1902 00:00:00,"Ess. for Ofc. Professionals
This 2 day course will address a number of facets of office life, including management skills, dynamic productivity skills, meeting minute taking, effective communication, enhancing customer service, and project management tools and techniques.
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
701,GI,01/01/1902 00:00:00,"Project Mgmt Prep (PMI)
"
702,GI,01/01/1902 00:00:00,"Train the Trainer
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
800,GI,01/01/1902 00:00:00,"Introduction to Supervision
Whether you are making the transition from line staff to your first supervisory position or you want to sharpen your skills, this course covers solid supervisory techniques that will be invaluable. You will learn the basics of coaching, delegation, communication and motivation and discover the necessary ingredients to understand your new role.
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
801,GI,01/01/1902 00:00:00,"Mastering the Art of Change
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
802,GI,01/01/1902 00:00:00,"Motivation &Teambuilding
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
900,GI,01/01/1902 00:00:00,"Critical Thinking for Supv.
This course deals with insights, processes, and application of self-examination and improvement, and will lead managers and supervisors to greater confidence, productivity, and mental alertness.  The modules will include the following:  The Supervisor's Role, What is Critical Thinking, The Need for Critical Thinking, Attributes of a Critical Thinker, Understanding Learning and Communication Styles, Full spectrum Critical Questioning and Evaluating Critical Thinking Skills.
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
901,GI,01/01/1902 00:00:00,"Ethical Decision Making
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
902,GI,01/01/1902 00:00:00,"Leadership Essentials
This course will expose managers to a variety of effective leadership ideas and actions, with an emphasis on the District's environment.
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
903,GI,01/01/1902 00:00:00,"Management Dynamics
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
904,GI,01/01/1902 00:00:00,"Perf. Based Budgeting
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
905,GI,01/01/1902 00:00:00,"Performance Management
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
906,GI,01/01/1902 00:00:00,"Performance Measurement
Each new fiscal year, all District agencies are required to compile an agency-specific performance plan that describes metrics, initiatives, goals, and targets. These documents, which are published online, serve as the basis for operational planning, budgeting, and oversight, both by the executive and by City Council. This training provides information and guidance on creating and updating agency performance plans. We give particular attention to the role of data and metrics.
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
907,GI,01/01/1902 00:00:00,"Procurement I
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
908,GI,01/01/1902 00:00:00,"Project Management
This course covers the practical aspects pf project management including project life cycle, planning, scheduling and controlling, risk analysis, project teams and politics, defining project requirements and project termination. Project management core competencies, as defined by the Project Management Institute will also be addressed.
This is a 2 day class.  Participants are required to attend training from 9am - 4pm on both days.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.
Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
909,GI,01/01/1902 00:00:00,"Reasonable Suspicion
This course provides an overview of the District's Drug Free Workplace Program, to include: drug and alcohol education, the Drug and Alcohol, and instruction in making reasonable suspicion determinations.
"
910,GI,01/01/1902 00:00:00,"Writing for the Professional
Description
This course teaches the fundamentals of effective writing. The course includes a review of grammar, punctuation, sentence structure, word choice, reasoning and organization. Participants will complete an in-class writing assignment to assess their current proficiency level.
This is a 1 day class.  Participants are required to attend training from 9am - 4pm.  Class begins promptly at 9am.  Employees will not be allowed to attend training after 9:15am.  Please dress in appropriate work attire, if you arrive after 9:15am you will be required to return to work.  If you cannot attend this class or you have a schedule conflict, please notify your training coordinator and WDA to cancel prior to the start of the class.                                                                                                               Eating and drinking are not allowed in classrooms.  WDA reserves the right to remove any student violating this policy."
HR200,GI,01/01/1902 00:00:00,"Position Mgmt
The Position Management course will provide an overview of position processes for the District. When positions are created they are tied to a job code. As part of this course, Participants will learn how to create, update, search for and view positions and job codes, designate position status, understand and utilize the approval process.
"
HR201,GI,01/01/1902 00:00:00,"Hire Processing
The Hire Processing course will provide an overview of the hire process for the District. As part of this course, participants will learn how to process an applicant hire, a direct hire, a rehire, and a concurrent hire, as well as enter personal data, and review applicable reports.
"
HR202,GI,01/01/1902 00:00:00,"Personnel Actions
The Personnel Actions course will provide an overview of the Personnel Action Request (PAR) process for the District. As part of this course, Participants will learn how to request a data change, enter data control information, and review, approve or disapprove personal and job related data changes. Examples of such data changes include personal information information changes, position changes, promotions, status changes, leave eligibility and accrual rates, and salary changes.
"
HR204,GI,01/01/1902 00:00:00,"Employee Relations
The Employee Relations course will provide an overview of employee relations processes for the District. As part of this course, participants will learn how to track and record employee relations from beginning to end. Employee relations include disciplinary actions, and EEO complaints.
"
HR207,GI,01/01/1902 00:00:00,"Benefits Processing
The Benefits Processing course will provide an overview of the base benefit process for the Disrict. As part of this course, participants will learn how to enroll an employee in health benefits, a flexible spending account and retirement benefits.
"
HR300,GI,01/01/1902 00:00:00,"Recruiting and Staffing
The Recruiting and Staffing course will provide an overview of the recruiting process for the District. As part of this course, participants will learn how to recruit applicants and record them in an automated system. Activities include creating and approving job requisitions, recruiting internal and external applicants, filing vacant positions, soliciting applications, evaluating and ranking candidates, notifying candidates of applicant status, creating certificate of eligibles and maintaining historical files documenting the recruitment process.
"
HR401,GI,01/01/1902 00:00:00,"Manager Self Service
The Manager Self Service course will provide an overview of the Personnel Action Request (PAR) process for the District. As part of this course, Participants will learn how to request a data change, enter data control information, and review, approve or disapprove personal and job related data changes. Examples of such data changes include personal information information changes, position changes, promotions, status changes, leave eligibility and accrual rates, and salary changes.
"
